Count,X,Y,Potter,Weasley,Granger,Trip,Close,Far
17163,54.43279007,51.43622386,0,0,1,16,0,4
17164,54.32340958,51.69934756,0,0,1,16,0,4
17165,55.71932604,51.80257033,0,0,1,16,1,3
17166,55.83185738,51.94814967,0,0,1,16,1,3
17167,54.85169213,52.39659803,0,0,1,16,0,7
17168,53.5571857,52.25320359,0,0,1,16,0,9
17169,53.35544895,53.14417675,0,0,1,16,2,15
17170,53.81044528,55.57001948,0,0,1,16,6,23
17171,53.89401894,56.07879599,0,0,1,16,4,22
17172,54.47583488,57.28283387,0,0,1,16,3,22
17173,54.86053649,57.61862308,0,0,1,16,2,22
17174,54.60080046,59.82518754,0,0,1,16,9,31
17175,56.08257244,60.99278226,0,0,1,16,4,28
17176,56.13975626,61.62572228,0,0,1,16,3,23
17177,55.90637374,62.00347602,0,0,1,16,2,22
17178,55.3669121,60.01488883,0,0,1,16,6,31
17179,55.19856791,60.82894951,0,0,1,16,8,29
17180,55.05081767,62.15242261,0,0,1,16,4,24
17181,56.43033483,61.5279623,0,0,1,16,4,21
17182,55.50423957,62.18892343,0,0,1,16,3,20
17183,56.82586809,63.04624662,0,0,1,16,0,8
17184,58.86627436,63.97013296,0,0,1,16,0,0
17185,61.20835882,64.1132354,0,0,1,16,0,0
17186,62.27355283,63.66500232,0,0,1,16,0,0
17187,61.02939404,62.87989113,0,0,1,16,0,0
17188,62.25704249,62.87624623,0,0,1,16,0,0
17189,63.48538349,61.8807711,0,0,1,16,0,3
17190,63.91532429,62.11155992,0,0,1,16,0,5
17191,62.92018801,62.18634986,0,0,1,16,0,0
17192,63.3952355,59.73770969,0,0,1,16,0,1
17193,63.26432743,59.91617748,0,0,1,16,0,1
17194,63.51621937,60.8683845,0,0,1,16,0,3
17195,63.2410509,59.93203371,0,0,1,16,0,1
17196,62.70445834,59.70414291,0,0,1,16,0,3
17197,62.29963874,59.8664873,0,0,1,16,0,3
17198,63.35255201,59.43584859,0,0,1,16,0,1
17199,64.92755989,59.64954238,0,0,1,16,1,9
17200,66.32549854,59.35715193,0,0,1,16,2,17
17201,65.39026676,60.35616706,0,0,1,16,2,15
17202,66.86875176,62.33709845,0,0,1,16,4,18
17203,66.95353873,63.76034137,0,0,1,16,2,11
17204,65.80347129,64.88439012,0,0,1,16,0,1
17205,65.85223083,64.01894504,0,0,1,16,1,8
17206,65.6167007,62.39748647,0,0,1,16,2,13
17207,64.07159429,63.38503185,0,0,1,16,0,2
17208,63.70755153,62.91376821,0,0,1,16,0,1
17209,63.84833818,63.03402322,0,0,1,16,0,2
17210,63.9214022,63.90409015,0,0,1,16,0,2
17211,63.76862758,64.43006918,0,0,1,16,0,0
17212,63.81983412,64.75800583,0,0,1,16,0,0
17213,64.02223843,65.89484173,0,0,1,16,0,0
17214,63.662497,66.58416172,0,0,1,16,0,0
17215,65.59426923,66.66447865,0,0,1,16,0,0
17216,66.46435618,66.97181517,0,0,1,16,0,0
17217,65.45873372,66.49861549,0,0,1,16,0,0
17218,65.72096568,66.92623964,0,0,1,16,0,0
17219,66.50868826,67.42039401,0,0,1,16,0,0
17220,67.82547945,67.94919419,0,0,1,16,0,1
17221,67.1036032,66.17806834,0,0,1,16,0,0
17222,67.06349727,67.17548456,0,0,1,16,0,0
17223,65.51890033,66.70940111,0,0,1,16,0,0
17224,67.09731779,66.82101316,0,0,1,16,0,0
17225,66.84945753,66.33891754,0,0,1,16,0,0
17226,68.00083934,66.88512829,0,0,1,16,0,0
17227,67.65109456,67.18384839,0,0,1,16,0,0
17228,67.72469823,66.6766264,0,0,1,16,0,0
17229,68.46567193,66.08171182,0,0,1,16,0,1
17230,66.85708101,66.14763602,0,0,1,16,0,0
17231,68.03113961,65.33706179,0,0,1,16,0,4
17232,68.70909173,63.97546912,0,0,1,16,1,10
17233,69.46169547,64.22483251,0,0,1,16,0,11
17234,68.24649252,64.05017575,0,0,1,16,1,9
17235,66.67634918,65.45154473,0,0,1,16,0,1
17236,65.44180999,65.4477203,0,0,1,16,0,1
17237,65.55921903,66.06157957,0,0,1,16,0,0
17238,64.29936549,64.98223093,0,0,1,16,0,1
17239,65.37037473,65.6383185,0,0,1,16,0,1
17240,67.19720893,64.00610267,0,0,1,16,1,9
17241,66.11570682,64.12859333,0,0,1,16,1,8
17242,66.15796231,63.597787,0,0,1,16,1,12
17243,64.99160235,64.12437591,0,0,1,16,0,2
17244,64.01766953,61.98586928,0,0,1,16,0,5
17245,63.52812269,60.87340415,0,0,1,16,0,3
17246,64.27556733,61.04824934,0,0,1,16,0,6
17247,65.39451643,60.11944909,0,0,1,16,1,15
17248,65.49455445,62.16012191,0,0,1,16,2,13
17249,65.87290984,63.1246877,0,0,1,16,1,11
17250,65.90039306,63.68648307,0,0,1,16,1,10
17251,64.65206058,61.77159893,0,0,1,16,1,7
17252,63.01037043,60.90186,0,0,1,16,0,1
17253,63.83716094,61.60089577,0,0,1,16,0,5
17254,63.05269609,61.28213965,0,0,1,16,0,1
17255,64.66957451,60.5512927,0,0,1,16,1,10
17256,66.00139396,61.26733579,0,0,1,16,5,20
17257,64.91726253,61.42595439,0,0,1,16,2,9
17258,65.36143641,62.00965404,0,0,1,16,3,12
17259,64.51172161,63.76786133,0,0,1,16,0,2
17260,66.31255451,64.2616275,0,0,1,16,1,7
17261,66.76438653,64.21111661,0,0,1,16,1,8
17262,66.03257035,65.16112226,0,0,1,16,0,1
17263,69.24513203,65.17616713,0,0,1,16,0,4
17264,69.67273464,65.0044558,0,0,1,16,1,10
17265,67.82117131,66.16981003,0,0,1,16,0,0
17266,68.99756267,66.75785984,0,0,1,16,0,4
17267,68.81935693,68.45221685,0,0,1,16,0,4
17268,68.94250843,68.37368496,0,0,1,16,0,5
17269,68.02156256,69.10059066,0,0,1,16,0,1
17270,68.82012315,68.61931466,0,0,1,16,0,4
17271,68.32428069,69.66821318,0,0,1,16,1,2
17272,68.92730114,68.51748686,0,0,1,16,0,5
17273,69.18901121,67.44675555,0,0,1,16,0,6
17274,71.67441319,67.28292866,0,0,1,16,10,27
17275,72.16717136,65.9732001,0,0,1,16,3,27
17276,72.99186732,66.36728215,0,0,1,16,4,31
17277,73.46381927,68.62458133,0,0,1,16,12,37
17278,74.25384845,68.10281441,0,0,1,16,3,30
17279,73.44260099,69.65090702,0,0,1,16,9,34
17280,72.15674769,69.98043869,0,0,1,16,3,36
17281,72.32344624,70.56448928,0,0,1,16,5,35
17282,72.53019895,69.40050427,0,0,1,16,7,38
17283,72.89780756,70.26204129,0,0,1,16,6,37
17284,75.29359566,70.58053348,0,0,1,16,2,18
17285,2.813362083,1.156418816,0,0,1,17,0,0
17286,4.302815273,3.923820174,0,0,1,17,0,0
17287,6.91484501,6.882767086,0,0,1,17,0,0
17288,9.580659906,11.74460488,0,0,1,17,0,0
17289,12.23284122,13.05611845,0,0,1,17,0,0
17290,13.58409171,16.03629385,0,0,1,17,0,1
17291,15.65463434,16.97888931,0,0,1,17,0,1
17292,16.44820956,18.60438826,0,0,1,17,0,1
17293,19.50264338,20.4799455,0,0,1,17,0,0
17294,21.99095068,21.56484581,0,0,1,17,0,0
17295,23.37656091,25.06819468,0,0,1,17,0,0
17296,24.68211447,28.10086441,0,0,1,17,0,0
17297,25.40367362,29.18334023,0,0,1,17,0,0
17298,25.34303605,29.83707821,0,0,1,17,0,0
17299,29.43852223,31.69929551,0,0,1,17,0,0
17300,28.66688895,32.2168476,0,0,1,17,0,0
17301,30.87577514,33.22184503,0,0,1,17,0,0
17302,34.95607173,36.36337642,0,0,1,17,0,0
17303,33.44031155,36.37999893,0,0,1,17,0,0
17304,33.67737144,38.21439794,0,0,1,17,0,0
17305,34.19628962,38.63973533,0,0,1,17,0,0
17306,37.07552518,40.35742076,0,0,1,17,0,0
17307,37.34504782,40.77058982,0,0,1,17,0,0
17308,37.83011559,40.0447696,0,0,1,17,0,0
17309,37.99747865,41.04042608,0,0,1,17,0,0
17310,40.08674217,40.73945838,0,0,1,17,0,0
17311,40.25193021,42.48741827,0,0,1,17,0,0
17312,42.44482555,43.30946987,0,0,1,17,0,0
17313,41.66237344,43.53807469,0,0,1,17,0,0
17314,41.45186623,43.94191221,0,0,1,17,0,0
17315,42.68418192,45.15114843,0,0,1,17,0,0
17316,43.03093173,49.29113835,0,0,1,17,0,4
17317,43.42688871,49.26986857,0,0,1,17,0,6
17318,44.47159024,50.31432247,0,0,1,17,2,26
17319,45.71881806,51.33537369,0,0,1,17,12,42
17320,46.02653415,52.06430604,0,0,1,17,13,52
17321,47.30736662,51.14557038,0,0,1,17,7,34
17322,47.46711404,49.08989685,0,0,1,17,0,8
17323,46.91223682,50.30453672,0,0,1,17,4,24
17324,48.34801296,50.90737069,0,0,1,17,4,27
17325,48.05652635,53.96813179,0,0,1,17,11,49
17326,48.76054243,54.79357016,0,0,1,17,6,46
17327,50.02528985,53.75644703,0,0,1,17,12,48
17328,50.29287177,55.00339076,0,0,1,17,9,51
17329,49.33188349,55.82095469,0,0,1,17,6,51
17330,48.55210587,54.75193167,0,0,1,17,7,45
17331,48.31493778,54.69677847,0,0,1,17,7,43
17332,47.74415939,55.58673844,0,0,1,17,5,37
17333,47.03516407,56.89459889,0,0,1,17,2,12
17334,47.78207896,57.22280784,0,0,1,17,6,20
17335,48.62373059,59.69274632,0,0,1,17,2,20
17336,49.68717967,59.13957885,0,0,1,17,9,35
17337,50.9504207,58.88410514,0,0,1,17,8,42
17338,51.60136233,58.56336625,0,0,1,17,8,44
17339,52.01298316,59.4380144,0,0,1,17,11,42
17340,53.51700573,59.62499599,0,0,1,17,6,33
17341,53.97663434,59.51761499,0,0,1,17,7,34
17342,53.91034706,60.6423736,0,0,1,17,11,34
17343,55.15009952,60.76286464,0,0,1,17,9,29
17344,55.23028248,60.45329012,0,0,1,17,8,31
17345,55.3270023,61.93702476,0,0,1,17,3,23
17346,55.27185988,62.21241555,0,0,1,17,4,21
17347,56.52766962,60.69050974,0,0,1,17,3,28
17348,57.08620025,59.73678756,0,0,1,17,5,33
17349,57.21887067,59.94485118,0,0,1,17,4,32
17350,57.6127394,59.42984453,0,0,1,17,6,34
17351,57.19358988,60.31629242,0,0,1,17,4,26
17352,56.18857166,59.76036223,0,0,1,17,5,40
17353,55.43741755,58.39464476,0,0,1,17,4,33
17354,55.55658506,60.65904938,0,0,1,17,5,29
17355,55.94689095,58.9297896,0,0,1,17,5,33
17356,54.2517949,58.48474512,0,0,1,17,2,32
17357,54.06313407,59.1926819,0,0,1,17,3,33
17358,54.73631544,58.08852233,0,0,1,17,4,30
17359,53.93807631,58.68413852,0,0,1,17,2,29
17360,53.33342028,57.59578378,0,0,1,17,2,26
17361,52.59244806,57.36837139,0,0,1,17,1,36
17362,52.13453657,57.92501204,0,0,1,17,4,38
17363,52.52494512,57.62821025,0,0,1,17,2,34
17364,53.501156,57.44244129,0,0,1,17,2,25
17365,51.53289675,57.16615669,0,0,1,17,7,47
17366,52.91296899,56.43122471,0,0,1,17,1,33
17367,52.30464992,55.83652565,0,0,1,17,4,36
17368,51.6995044,56.61254144,0,0,1,17,7,42
17369,49.90859956,56.03110845,0,0,1,17,6,53
17370,51.58469308,54.0950733,0,0,1,17,5,39
17371,51.57790338,53.78045338,0,0,1,17,4,38
17372,49.3866948,54.34595882,0,0,1,17,12,51
17373,48.47983375,52.13522087,0,0,1,17,5,44
17374,47.52342763,53.26948227,0,0,1,17,7,54
17375,46.22251203,53.92536503,0,0,1,17,9,42
17376,46.82919075,51.86229804,0,0,1,17,10,48
17377,45.75336653,49.48942023,0,0,1,17,0,18
17378,46.54610861,49.93142326,0,0,1,17,2,21
17379,48.06924132,48.56864322,0,0,1,17,0,2
17380,49.27027551,49.32132612,0,0,1,17,0,6
17381,48.60599796,48.51418528,0,0,1,17,0,1
17382,46.60534724,47.70759005,0,0,1,17,0,2
17383,48.06671294,47.81156844,0,0,1,17,0,0
17384,49.5083494,46.43728517,0,0,1,17,0,0
17385,50.67990064,45.76666813,0,0,1,17,0,0
17386,51.94292778,46.96344485,0,0,1,17,0,0
17387,53.15190217,47.89355752,0,0,1,17,0,0
17388,53.44564202,47.92997598,0,0,1,17,0,0
17389,53.2965951,48.21574145,0,0,1,17,0,0
17390,54.65949583,47.92798911,0,0,1,17,0,0
17391,54.1639674,47.53308993,0,0,1,17,0,0
17392,55.6575169,49.13076841,0,0,1,17,0,0
17393,56.99875042,48.88670332,0,0,1,17,0,2
17394,58.18259948,50.54625018,0,0,1,17,3,12
17395,58.04165259,51.64319165,0,0,1,17,2,16
17396,57.34582328,51.82177027,0,0,1,17,0,12
17397,55.00431297,51.22548167,0,0,1,17,0,2
17398,55.83263288,51.46288506,0,0,1,17,1,2
17399,55.16751907,52.3586003,0,0,1,17,1,4
17400,54.47889019,52.39909716,0,0,1,17,0,6
17401,55.15024633,53.58310672,0,0,1,17,1,14
17402,55.48846265,54.82621463,0,0,1,17,1,18
17403,56.08854987,55.08444575,0,0,1,17,1,20
17404,55.4158134,56.28930799,0,0,1,17,2,25
17405,53.73077981,55.96544117,0,0,1,17,5,23
17406,53.45888716,55.10437872,0,0,1,17,7,22
17407,54.57507766,54.05342803,0,0,1,17,2,16
17408,54.16771307,54.9593375,0,0,1,17,4,15
17409,52.12436768,56.17613387,0,0,1,17,5,38
17410,51.31856687,56.37180439,0,0,1,17,11,40
17411,52.53662068,55.34146107,0,0,1,17,4,33
17412,52.0641846,55.88913441,0,0,1,17,5,38
17413,52.82271512,55.25083462,0,0,1,17,5,29
17414,52.69320115,54.76124732,0,0,1,17,5,29
17415,52.6650281,54.54923395,0,0,1,17,5,28
17416,52.73458241,54.39703243,0,0,1,17,6,28
17417,51.78022193,53.89983855,0,0,1,17,3,36
17418,51.03991893,53.57693829,0,0,1,17,6,42
17419,49.79908955,53.90394342,0,0,1,17,16,49
17420,49.40187518,54.87895069,0,0,1,17,13,54
17421,49.61035029,57.07136538,0,0,1,17,6,46
17422,48.334253,59.19143458,0,0,1,17,1,19
17423,51.18901209,58.84290167,0,0,1,17,8,41
17424,50.74306353,60.99861935,0,0,1,17,6,33
17425,51.89494912,57.92562537,0,0,1,17,6,42
17426,52.97410624,58.03135151,0,0,1,17,3,28
17427,53.14546396,59.13321682,0,0,1,17,4,35
17428,54.38501921,58.85383789,0,0,1,17,1,34
17429,54.76123316,58.87644019,0,0,1,17,2,33
17430,54.76191964,57.97008235,0,0,1,17,4,27
17431,56.95448776,57.04200379,0,0,1,17,6,40
17432,57.6427841,55.19653725,0,0,1,17,5,23
17433,56.40410862,56.19181357,0,0,1,17,3,32
17434,57.10516916,55.3483385,0,0,1,17,5,24
17435,55.16489061,55.21837689,0,0,1,17,3,21
17436,55.2623825,55.86471878,0,0,1,17,2,22
17437,54.18982769,56.3911356,0,0,1,17,3,21
17438,51.63351282,56.42121307,0,0,1,17,10,40
17439,51.04048655,57.87079626,0,0,1,17,7,43
17440,49.91790781,57.58623368,0,0,1,17,8,46
17441,49.89098842,55.96359779,0,0,1,17,6,53
17442,49.16671078,58.45264131,0,0,1,17,9,31
17443,50.5091289,58.49884557,0,0,1,17,10,41
17444,51.70237362,59.36533894,0,0,1,17,8,38
17445,51.14998448,58.86386527,0,0,1,17,8,42
17446,50.51672488,58.59662927,0,0,1,17,9,43
17447,50.28959926,60.05872092,0,0,1,17,5,37
17448,49.85447246,60.43509312,0,0,1,17,3,29
17449,49.73365653,59.71128545,0,0,1,17,7,33
17450,50.42420181,59.11126776,0,0,1,17,9,39
17451,52.11971086,57.98887442,0,0,1,17,4,38
17452,51.46878415,58.25864329,0,0,1,17,9,45
17453,50.41592903,58.1883847,0,0,1,17,10,43
17454,51.17193824,57.34096624,0,0,1,17,9,46
17455,50.0675286,56.5766857,0,0,1,17,8,47
17456,50.45308289,57.45482599,0,0,1,17,12,48
17457,51.14979307,59.43753364,0,0,1,17,13,41
17458,50.45698179,59.46232386,0,0,1,17,8,39
17459,49.14423059,60.60848935,0,0,1,17,1,20
17460,49.85814098,60.4038497,0,0,1,17,2,29
17461,50.1668287,60.00530195,0,0,1,17,6,36
17462,2.88839461,2.476445335,0,0,1,18,0,0
17463,5.502760773,4.159049075,0,0,1,18,0,0
17464,7.873396295,7.140291287,0,0,1,18,0,0
17465,9.950236948,11.22919943,0,0,1,18,0,0
17466,11.97145938,12.55585323,0,0,1,18,0,0
17467,14.8204377,12.44422798,0,0,1,18,0,7
17468,17.01656701,13.88308081,0,0,1,18,2,17
17469,19.3779673,16.36608289,0,0,1,18,0,4
17470,22.19342683,18.01317035,0,0,1,18,0,0
17471,24.39350349,20.39164601,0,0,1,18,0,0
17472,26.23126915,20.51124251,0,0,1,18,0,0
17473,28.27741573,21.73752693,0,0,1,18,0,0
17474,29.15106863,22.86985142,0,0,1,18,0,1
17475,30.39485306,23.65862199,0,0,1,18,0,1
17476,31.33334314,25.28975475,0,0,1,18,0,6
17477,33.0216709,27.43093921,0,0,1,18,3,17
17478,34.82890202,27.29185832,0,0,1,18,2,20
17479,37.15542962,27.9423776,0,0,1,18,2,14
17480,39.66462712,28.5113308,0,0,1,18,1,8
17481,39.3975488,29.82647071,0,0,1,18,3,13
17482,39.38675439,30.9400558,0,0,1,18,1,11
17483,40.52335385,32.20602334,0,0,1,18,1,3
17484,42.58171134,33.22630493,0,0,1,18,0,1
17485,43.09588405,35.20314589,0,0,1,18,0,0
17486,42.87896223,36.9640312,0,0,1,18,0,0
17487,44.57612088,36.85289878,0,0,1,18,0,3
17488,46.97982691,35.43629176,0,0,1,18,4,18
17489,47.9102887,36.77453651,0,0,1,18,6,32
17490,48.31555354,34.78296866,0,0,1,18,7,21
17491,48.94292449,36.77959736,0,0,1,18,5,35
17492,50.71043347,39.14776942,0,0,1,18,0,19
17493,50.88371575,39.15185389,0,0,1,18,0,18
17494,51.04930168,40.08017251,0,0,1,18,1,8
17495,51.66011356,42.36751966,0,0,1,18,0,0
17496,52.45296678,44.04749375,0,0,1,18,0,0
17497,54.08708288,44.20958284,0,0,1,18,0,0
17498,53.34319648,45.06719737,0,0,1,18,0,0
17499,54.63424674,45.57032738,0,0,1,18,0,0
17500,55.14776199,44.44919934,0,0,1,18,0,0
17501,55.02567598,45.2029835,0,0,1,18,0,0
17502,54.63905789,46.99926773,0,0,1,18,0,0
17503,54.68866596,47.76946983,0,0,1,18,0,0
17504,55.16467579,49.79256064,0,0,1,18,0,0
17505,53.7286704,49.49634056,0,0,1,18,0,1
17506,53.42853936,49.4045352,0,0,1,18,0,2
17507,52.94596099,50.83906394,0,0,1,18,1,2
17508,54.57718301,49.8159685,0,0,1,18,0,0
17509,54.52352197,50.78212894,0,0,1,18,0,2
17510,54.64793995,49.99019047,0,0,1,18,0,0
17511,55.01108377,49.52446239,0,0,1,18,0,0
17512,54.74472394,47.98940816,0,0,1,18,0,0
17513,55.26898302,48.53365887,0,0,1,18,0,0
17514,55.06500947,49.05365429,0,0,1,18,0,0
17515,54.3031573,50.00948489,0,0,1,18,0,1
17516,54.35525536,48.68488564,0,0,1,18,0,0
17517,54.78057799,48.40399537,0,0,1,18,0,0
17518,54.70189529,46.99601003,0,0,1,18,0,0
17519,54.72558692,47.29846762,0,0,1,18,0,0
17520,53.84055737,49.45348622,0,0,1,18,0,1
17521,53.21793171,49.41798165,0,0,1,18,0,2
17522,53.16454965,50.08917393,0,0,1,18,0,2
17523,54.31322241,50.80892112,0,0,1,18,0,2
17524,53.99280957,52.48704458,0,0,1,18,0,7
17525,53.19016954,52.58014485,0,0,1,18,1,10
17526,53.14161302,54.68260734,0,0,1,18,6,25
17527,53.97967764,54.4861407,0,0,1,18,5,15
17528,54.21463834,53.6359723,0,0,1,18,1,14
17529,54.61190639,54.76560696,0,0,1,18,4,15
17530,52.36624699,55.32304228,0,0,1,18,6,33
17531,53.04166809,53.61253346,0,0,1,18,4,21
17532,52.15012342,53.13700049,0,0,1,18,1,21
17533,53.33978338,51.97717641,0,0,1,18,1,7
17534,54.01641543,51.76008711,0,0,1,18,0,6
17535,53.87764446,50.87128692,0,0,1,18,0,2
17536,53.26086383,52.27273453,0,0,1,18,0,9
17537,53.66786441,51.53388168,0,0,1,18,0,6
17538,54.77283588,53.6168025,0,0,1,18,1,12
17539,53.28632084,54.16595441,0,0,1,18,5,21
17540,52.37787115,55.33172135,0,0,1,18,6,33
17541,53.20829692,54.91285805,0,0,1,18,6,25
17542,53.95925636,52.54312383,0,0,1,18,0,8
17543,52.93243138,53.10211451,0,0,1,18,2,16
17544,54.28220952,52.85975862,0,0,1,18,0,10
17545,54.55932027,54.54712369,0,0,1,18,2,14
17546,53.98751778,54.33611451,0,0,1,18,5,15
17547,54.42719623,54.99194798,0,0,1,18,4,16
17548,56.25779945,54.93396698,0,0,1,18,2,17
17549,56.59531247,55.72509743,0,0,1,18,2,29
17550,55.18792822,53.98621083,0,0,1,18,1,16
17551,55.67504858,54.79159844,0,0,1,18,1,18
17552,55.09507805,54.80564953,0,0,1,18,2,20
17553,54.12711431,53.6675993,0,0,1,18,2,15
17554,53.41974739,52.37678146,0,0,1,18,0,8
17555,52.98914389,53.09707456,0,0,1,18,2,16
17556,55.05084522,53.45217301,0,0,1,18,1,13
17557,52.78306087,53.52035761,0,0,1,18,3,20
17558,52.63122993,53.51227864,0,0,1,18,3,23
17559,53.68897955,54.88147381,0,0,1,18,5,19
17560,52.12025102,55.71678793,0,0,1,18,7,38
17561,51.38411418,54.48826821,0,0,1,18,6,47
17562,52.48999584,54.11852499,0,0,1,18,5,29
17563,53.34761277,54.97294933,0,0,1,18,7,24
17564,54.41933823,54.51878113,0,0,1,18,4,14
17565,53.49729199,54.3170917,0,0,1,18,6,20
17566,55.30453949,55.07056396,0,0,1,18,3,21
17567,56.23114618,55.99020231,0,0,1,18,3,31
17568,57.51132375,55.01528813,0,0,1,18,5,21
17569,58.11716764,55.76393842,0,0,1,18,7,31
17570,59.85984599,56.00274366,0,0,1,18,5,25
17571,59.62070677,54.85830577,0,0,1,18,1,24
17572,60.06381388,54.8600834,0,0,1,18,0,17
17573,61.13956891,54.67925401,0,0,1,18,3,12
17574,59.51880765,55.24424716,0,0,1,18,2,27
17575,58.87991268,55.13254599,0,0,1,18,3,29
17576,60.87329846,54.5820841,0,0,1,18,3,12
17577,59.19237665,54.91259384,0,0,1,18,2,24
17578,58.77841448,54.13973663,0,0,1,18,0,21
17579,57.75290118,54.00828818,0,0,1,18,5,19
17580,57.11236818,54.01848215,0,0,1,18,4,14
17581,57.08444223,54.72326388,0,0,1,18,4,18
17582,57.14400441,54.50814704,0,0,1,18,5,16
17583,58.01379487,53.83603906,0,0,1,18,3,18
17584,56.42199824,52.40723268,0,0,1,18,1,9
17585,55.8589671,51.12394361,0,0,1,18,0,1
17586,55.30969129,50.11998296,0,0,1,18,0,1
17587,55.71695236,49.35134108,0,0,1,18,0,0
17588,57.4247884,51.11906516,0,0,1,18,1,10
17589,57.49819797,51.52963628,0,0,1,18,1,11
17590,56.78076661,51.50965089,0,0,1,18,0,6
17591,57.29886415,51.57345396,0,0,1,18,0,11
17592,57.61710057,50.69227054,0,0,1,18,0,10
17593,58.33588452,50.05200404,0,0,1,18,2,14
17594,59.77636728,51.92467906,0,0,1,18,5,34
17595,58.77206421,51.40283093,0,0,1,18,5,21
17596,58.23400973,51.33207915,0,0,1,18,2,17
17597,58.84236834,53.33792124,0,0,1,18,2,20
17598,58.48253446,53.62160318,0,0,1,18,2,18
17599,57.83812887,54.75114324,0,0,1,18,4,19
17600,57.66846343,53.23963415,0,0,1,18,3,14
17601,58.31047086,54.37677124,0,0,1,18,1,19
17602,57.45536106,54.3893948,0,0,1,18,5,16
17603,57.44258383,53.38435539,0,0,1,18,3,12
17604,57.45237811,54.4336486,0,0,1,18,5,16
17605,57.68558197,52.92492547,0,0,1,18,1,14
17606,56.66423977,51.80206303,0,0,1,18,1,7
17607,54.87229304,52.59916735,0,0,1,18,0,7
17608,55.08613965,53.31488065,0,0,1,18,1,12
17609,55.39424913,54.14721911,0,0,1,18,1,17
17610,54.41607958,53.1425095,0,0,1,18,1,11
17611,55.83079945,53.32870115,0,0,1,18,0,9
17612,55.44734208,53.26052499,0,0,1,18,1,10
17613,56.54896967,54.506688,0,0,1,18,4,16
17614,56.35246518,53.7857004,0,0,1,18,1,13
17615,55.59816411,53.19524383,0,0,1,18,0,8
17616,55.50180805,52.56268561,0,0,1,18,1,4
17617,56.03459913,52.43629227,0,0,1,18,1,6
17618,56.24554428,52.24184469,0,0,1,18,1,8
17619,55.12364896,52.70833466,0,0,1,18,0,8
17620,55.5127954,53.8678881,0,0,1,18,1,15
17621,55.96480518,52.10133946,0,0,1,18,1,4
17622,54.96139332,51.9896758,0,0,1,18,0,4
17623,2.437549541,5.438331301,0,0,1,19,0,0
17624,5.622488191,8.38285967,0,0,1,19,0,0
17625,6.938329675,12.85334793,0,0,1,19,0,0
17626,10.88204216,16.23857413,0,0,1,19,0,5
17627,15.62375047,18.46380581,0,0,1,19,0,1
17628,16.22933722,22.42145482,0,0,1,19,0,1
17629,17.19743226,25.79149361,0,0,1,19,0,0
17630,18.22344823,29.63985123,0,0,1,19,0,3
17631,19.73170266,31.56236258,0,0,1,19,0,0
17632,21.37559442,34.71249655,0,0,1,19,0,0
17633,22.63499523,36.9422877,0,0,1,19,0,0
17634,24.63092425,37.19139228,0,0,1,19,0,0
17635,27.07045272,36.69480802,0,0,1,19,0,0
17636,28.47857316,37.01360093,0,0,1,19,0,0
17637,29.53213091,36.66446787,0,0,1,19,0,0
17638,29.74197345,38.16944614,0,0,1,19,0,0
17639,32.36842094,37.13143022,0,0,1,19,0,0
17640,33.8212435,39.42675926,0,0,1,19,0,0
17641,35.13904802,38.9913899,0,0,1,19,0,0
17642,34.38742253,40.41055784,0,0,1,19,0,0
17643,35.89641803,41.56054336,0,0,1,19,0,0
17644,35.25220917,43.38601108,0,0,1,19,0,0
17645,35.81794594,46.01138599,0,0,1,19,0,0
17646,36.55330991,46.61561233,0,0,1,19,0,0
17647,36.08718772,46.51362947,0,0,1,19,0,0
17648,36.31663397,48.01435092,0,0,1,19,0,0
17649,38.12195546,48.88157745,0,0,1,19,0,0
17650,39.80018549,50.41613465,0,0,1,19,0,3
17651,39.24403642,49.32433698,0,0,1,19,0,0
17652,41.30365385,50.22033031,0,0,1,19,0,5
17653,41.24675152,50.19052247,0,0,1,19,0,5
17654,43.77097829,51.35987122,0,0,1,19,4,35
17655,43.4680562,51.53652412,0,0,1,19,4,32
17656,41.92521093,52.94187127,0,0,1,19,3,29
17657,42.50521119,53.50208167,0,0,1,19,6,38
17658,43.41039432,54.40135857,0,0,1,19,5,40
17659,45.08203769,56.14284697,0,0,1,19,2,20
17660,46.30493537,56.65484352,0,0,1,19,1,14
17661,47.22886521,57.49075809,0,0,1,19,3,12
17662,46.15824395,56.33786941,0,0,1,19,0,20
17663,46.12794851,56.51516492,0,0,1,19,0,18
17664,46.24734373,57.81395037,0,0,1,19,1,8
17665,46.95066271,59.13974151,0,0,1,19,0,7
17666,46.00697709,59.84503999,0,0,1,19,0,1
17667,45.10968065,57.07889305,0,0,1,19,1,12
17668,44.48490188,57.91572976,0,0,1,19,0,10
17669,44.98848757,57.91144874,0,0,1,19,0,9
17670,44.73807524,59.19340016,0,0,1,19,0,4
17671,44.65860046,59.9477639,0,0,1,19,0,2
17672,45.2473791,60.1321753,0,0,1,19,0,0
17673,45.07049492,59.13531682,0,0,1,19,0,2
17674,44.84557049,59.64926969,0,0,1,19,0,3
17675,45.84736747,61.70953964,0,0,1,19,0,0
17676,44.851205,61.91600827,0,0,1,19,0,0
17677,44.69996637,62.46068689,0,0,1,19,0,0
17678,45.17909172,62.56272483,0,0,1,19,0,0
17679,45.34038104,62.15011547,0,0,1,19,0,0
